customer_id,age,gender,city,join_date,loyalty_status
1161,28,Male,Hyderabad,21-09-2019,Gold
1162,48,Male,Mumbai,01-12-2019,Gold
1163,34,Female,Chennai,07-06-2020,Platinum
1164,34,Female,Bangalore,06-11-2020,Silver
1165,40,Male,Pune,22-05-2020,Platinum
1166,59,Male,Chennai,03-01-2021,Gold
1167,61,Female,Mumbai,06-07-2019,Silver
1168,42,Female,Mumbai,26-03-2020,Silver
1169,28,Female,Mumbai,26-03-2020,Platinum
1170,54,Female,Bangalore,12-10-2021,Silver
1171,39,Male,Chennai,11-02-2021,Platinum
1172,36,Female,Pune,12-03-2020,Gold
1173,35,Female,Chennai,28-11-2019,Platinum
1174,51,Female,Mumbai,14-07-2021,Silver
1175,19,Male,Hyderabad,24-02-2020,Gold
1176,65,Male,Hyderabad,15-07-2021,Gold
1177,24,Male,Bangalore,18-05-2019,Gold
1178,53,Male,Bangalore,04-11-2019,Gold
1179,51,Male,Bangalore,08-04-2021,Platinum
1180,27,Male,Mumbai,19-02-2021,Silver
1181,33,Female,Mumbai,31-03-2020,Silver
1182,26,Male,Bangalore,27-11-2021,Platinum
1183,40,Female,Mumbai,10-09-2020,Platinum
1184,35,Female,Hyderabad,15-04-2019,Platinum
1185,52,Male,Pune,30-04-2020,Gold
1186,58,Female,Pune,17-03-2020,Platinum
1187,52,Female,Chennai,26-08-2020,Platinum
1188,32,Male,Mumbai,20-02-2021,Gold
1189,44,Female,Hyderabad,25-02-2021,Silver
1190,18,Male,Chennai,14-03-2021,Gold
1191,52,Male,Mumbai,08-05-2019,Gold
1192,37,Male,Mumbai,07-10-2019,Gold
1193,56,Male,Bangalore,19-06-2020,Gold
1194,30,Female,Pune,11-10-2020,Gold
1195,33,Male,Mumbai,06-09-2019,Gold
1196,32,Female,Bangalore,26-10-2020,Platinum
1197,33,Female,Chennai,08-03-2020,Platinum
1198,52,Female,Mumbai,23-06-2021,Silver
1199,29,Male,Chennai,10-09-2021,Platinum
1200,47,Female,Chennai,15-01-2020,Platinum
1201,49,Male,Chennai,13-12-2021,Silver
1202,21,Male,Hyderabad,12-04-2019,Silver
1203,36,Female,Hyderabad,31-12-2019,Gold
1204,64,Male,Hyderabad,01-10-2021,Silver
1205,18,Female,Hyderabad,16-01-2021,Gold
1206,37,Female,Chennai,14-09-2020,Platinum
1207,20,Female,Bangalore,22-08-2019,Silver
1208,21,Female,Mumbai,20-10-2021,Platinum
1209,48,Male,Hyderabad,29-06-2019,Gold
1210,42,Male,Bangalore,10-04-2019,Platinum
1211,33,Female,Mumbai,23-04-2021,Platinum
1212,20,Male,Mumbai,11-12-2019,Silver
1213,51,Male,Mumbai,29-11-2020,Platinum
1214,37,Female,Hyderabad,28-03-2020,Platinum
1215,20,Male,Chennai,27-08-2020,Platinum
1216,37,Male,Chennai,08-07-2019,Silver
1217,60,Male,Bangalore,05-05-2021,Platinum
1218,45,Female,Bangalore,14-07-2021,Gold
1219,55,Male,Mumbai,16-10-2019,Silver
1220,18,Male,Pune,22-10-2019,Platinum
1221,48,Male,Chennai,04-11-2019,Silver
1222,33,Male,Mumbai,30-09-2021,Platinum
1223,57,Female,Bangalore,01-11-2021,Gold
1224,59,Male,Pune,14-10-2019,Silver
1225,26,Female,Hyderabad,11-02-2021,Platinum
1226,59,Female,Mumbai,13-12-2019,Silver
1227,19,Female,Chennai,22-12-2019,Silver
1228,34,Male,Mumbai,09-01-2020,Gold
1229,53,Female,Pune,19-01-2020,Gold
1230,30,Male,Pune,10-01-2021,Gold
1231,64,Female,Chennai,28-07-2019,Platinum
1232,53,Male,Bangalore,07-07-2020,Silver
1233,46,Female,Chennai,26-06-2020,Gold
1234,47,Male,Pune,09-12-2020,Platinum
1235,29,Male,Pune,08-08-2019,Gold
1236,57,Male,Chennai,25-12-2019,Silver
1237,60,Female,Hyderabad,14-07-2020,Platinum
1238,49,Male,Pune,18-03-2021,Gold
1239,44,Female,Bangalore,25-09-2021,Platinum
1240,60,Male,Bangalore,30-08-2019,Silver
1241,29,Male,Hyderabad,14-09-2021,Gold
1242,30,Male,Bangalore,27-05-2020,Platinum
1243,42,Female,Pune,03-04-2020,Platinum
1244,55,Female,Bangalore,22-12-2020,Silver
1245,56,Male,Bangalore,25-05-2019,Silver
1246,59,Female,Bangalore,09-09-2020,Platinum
1247,21,Female,Pune,02-12-2019,Gold
1248,41,Male,Pune,04-04-2021,Platinum
1249,20,Male,Chennai,14-10-2021,Silver
1250,51,Male,Bangalore,21-12-2019,Silver
1251,52,Female,Hyderabad,18-06-2021,Platinum
1252,60,Male,Pune,01-04-2020,Silver
1253,53,Female,Bangalore,09-11-2019,Platinum
1254,54,Female,Mumbai,13-01-2020,Platinum
1255,45,Male,Hyderabad,13-10-2019,Silver
1256,53,Female,Pune,21-01-2021,Platinum
1257,28,Female,Chennai,22-06-2019,Gold
1258,53,Female,Chennai,05-11-2020,Platinum
1259,45,Female,Pune,30-04-2021,Platinum
1260,52,Male,Mumbai,09-11-2019,Platinum
1261,65,Female,Chennai,23-04-2019,Gold
1262,46,Female,Bangalore,20-12-2019,Silver
1263,36,Male,Pune,16-08-2021,Gold
1264,18,Female,Hyderabad,27-05-2021,Gold
1265,19,Female,Pune,27-07-2020,Platinum
1266,54,Male,Bangalore,24-11-2021,Gold
1267,40,Male,Hyderabad,05-04-2021,Gold
1268,55,Male,Hyderabad,14-04-2021,Gold
1269,23,Female,Pune,07-06-2019,Silver
1270,64,Male,Chennai,13-10-2019,Gold
1271,29,Female,Pune,15-09-2019,Silver
1272,56,Female,Bangalore,15-12-2019,Platinum
1273,42,Male,Bangalore,03-06-2019,Gold
1274,40,Female,Mumbai,25-05-2019,Silver
1275,32,Male,Mumbai,07-11-2021,Gold
1276,51,Male,Chennai,28-06-2020,Platinum
1277,27,Female,Pune,18-01-2020,Silver
1278,27,Male,Mumbai,13-04-2019,Gold
1279,56,Male,Hyderabad,16-10-2020,Gold
1280,43,Male,Hyderabad,22-01-2021,Silver
1281,48,Male,Pune,19-11-2020,Gold
1282,23,Female,Pune,14-10-2020,Platinum
1283,26,Male,Mumbai,08-06-2020,Silver
1284,49,Female,Pune,15-06-2021,Platinum
1285,57,Male,Hyderabad,20-10-2021,Gold
1286,45,Female,Pune,02-10-2021,Silver
1287,60,Female,Mumbai,23-12-2020,Gold
1288,30,Female,Chennai,03-05-2020,Platinum
1289,19,Female,Hyderabad,08-01-2021,Platinum
1290,46,Male,Mumbai,17-11-2021,Silver
1291,30,Female,Hyderabad,18-11-2019,Platinum
1292,23,Male,Bangalore,28-04-2021,Platinum
1293,27,Female,Bangalore,15-01-2021,Platinum
1294,25,Female,Mumbai,06-09-2020,Silver
1295,39,Male,Pune,30-05-2021,Silver
1296,52,Female,Pune,25-08-2020,Platinum
1297,64,Male,Bangalore,12-12-2020,Platinum
1298,60,Male,Chennai,11-07-2021,Silver
1299,36,Male,Pune,30-03-2021,Silver
1300,47,Male,Bangalore,30-11-2020,Platinum
1301,35,Female,Bangalore,13-12-2021,Gold
1302,59,Female,Hyderabad,08-12-2020,Platinum
1303,63,Male,Chennai,23-08-2020,Platinum
1304,52,Male,Hyderabad,12-06-2021,Platinum
1305,47,Male,Bangalore,23-04-2021,Platinum
1306,37,Female,Mumbai,25-11-2020,Platinum
1307,28,Male,Chennai,01-02-2020,Gold
1308,40,Female,Hyderabad,06-08-2020,Gold
1309,21,Female,Mumbai,05-07-2019,Silver
1310,53,Female,Hyderabad,30-07-2021,Gold
1311,43,Male,Bangalore,16-12-2019,Gold
1312,51,Male,Mumbai,30-04-2021,Platinum
1313,27,Female,Chennai,15-06-2019,Platinum
1314,39,Female,Pune,20-08-2021,Silver
1315,59,Male,Pune,26-06-2020,Platinum
1316,30,Male,Chennai,27-01-2020,Platinum
1317,51,Male,Mumbai,16-06-2019,Silver
1318,59,Male,Chennai,24-10-2021,Platinum
1319,52,Male,Hyderabad,10-02-2021,Silver
1320,64,Male,Chennai,15-07-2019,Gold
1321,44,Female,Mumbai,30-11-2019,Platinum
1322,65,Female,Hyderabad,27-10-2019,Silver
1323,24,Male,Hyderabad,06-12-2021,Platinum
1324,57,Female,Pune,31-05-2020,Platinum
1325,32,Male,Hyderabad,29-01-2020,Silver
1326,40,Male,Mumbai,17-08-2021,Platinum
1327,56,Female,Chennai,27-06-2021,Gold
1328,49,Female,Hyderabad,18-07-2021,Silver
1329,32,Male,Mumbai,11-11-2019,Silver
1330,35,Female,Hyderabad,03-12-2019,Platinum
1331,30,Male,Bangalore,04-07-2021,Gold
1332,57,Female,Chennai,29-07-2019,Gold
1333,33,Female,Mumbai,30-10-2019,Silver
1334,56,Female,Chennai,24-11-2020,Platinum
1335,65,Male,Pune,12-09-2021,Gold
1336,47,Male,Hyderabad,19-07-2020,Platinum
1337,43,Male,Pune,01-12-2020,Platinum
1338,58,Male,Hyderabad,09-03-2021,Gold
1339,43,Female,Chennai,16-09-2020,Silver
1340,45,Female,Pune,05-06-2019,Silver
1341,62,Male,Mumbai,05-09-2019,Platinum
1342,46,Male,Pune,08-09-2021,Silver
1343,55,Male,Mumbai,04-11-2020,Gold
1344,46,Male,Hyderabad,24-09-2020,Platinum
1345,63,Male,Mumbai,01-10-2021,Gold
1346,38,Male,Bangalore,30-09-2021,Silver
1347,63,Female,Chennai,06-10-2021,Platinum
1348,63,Female,Pune,15-04-2020,Silver
1349,42,Female,Bangalore,07-11-2019,Silver
1350,39,Male,Hyderabad,27-07-2019,Silver
1351,29,Male,Mumbai,20-02-2021,Gold
1352,64,Female,Chennai,31-03-2020,Silver
1353,25,Male,Hyderabad,29-12-2021,Platinum
1354,34,Male,Mumbai,10-08-2020,Gold
1355,52,Male,Pune,13-07-2019,Gold
1356,33,Male,Pune,26-02-2020,Gold
1357,47,Female,Mumbai,12-10-2021,Platinum
1358,56,Male,Hyderabad,13-07-2019,Platinum
1359,35,Male,Bangalore,26-06-2021,Silver
1360,21,Female,Bangalore,06-08-2021,Silver
1361,60,Female,Chennai,04-06-2019,Silver
1362,21,Male,Mumbai,03-07-2021,Silver
1363,61,Female,Pune,25-02-2020,Platinum
1364,62,Male,Mumbai,26-11-2019,Platinum
1365,41,Male,Bangalore,07-11-2019,Gold
1366,38,Female,Mumbai,15-09-2019,Silver
1367,45,Male,Chennai,06-09-2020,Silver
1368,25,Female,Chennai,11-07-2020,Gold
1369,51,Male,Hyderabad,15-04-2020,Silver
1370,24,Male,Mumbai,22-12-2019,Platinum
1371,56,Female,Mumbai,18-04-2020,Gold
1372,34,Female,Hyderabad,12-04-2020,Platinum
1373,49,Female,Mumbai,27-09-2019,Silver
1374,57,Male,Chennai,17-06-2021,Silver
1375,25,Male,Mumbai,01-04-2020,Silver
1376,65,Male,Pune,03-11-2020,Gold
1377,20,Female,Chennai,07-06-2020,Platinum
1378,31,Male,Hyderabad,26-01-2020,Gold
1379,34,Male,Chennai,28-02-2021,Platinum
1380,53,Female,Bangalore,07-09-2021,Platinum
1381,39,Female,Mumbai,22-12-2019,Platinum
1382,57,Male,Hyderabad,17-06-2021,Gold
1383,39,Female,Mumbai,08-10-2019,Silver
1384,59,Male,Mumbai,26-07-2021,Platinum
1385,47,Female,Mumbai,22-10-2019,Gold
1386,65,Male,Pune,01-03-2021,Platinum
1387,64,Female,Pune,02-07-2020,Silver
1388,31,Female,Chennai,26-10-2021,Silver
1389,35,Male,Chennai,13-12-2020,Platinum
1390,52,Male,Pune,21-04-2020,Gold
1391,29,Male,Chennai,10-01-2020,Gold
1392,63,Male,Chennai,04-11-2020,Silver
1393,49,Male,Chennai,26-09-2020,Gold
1394,31,Female,Hyderabad,09-09-2021,Gold
1395,20,Male,Bangalore,04-10-2020,Platinum
1396,19,Female,Pune,28-07-2021,Silver
1397,39,Female,Pune,18-02-2021,Gold
1398,27,Male,Pune,09-02-2020,Silver
1399,31,Male,Mumbai,01-12-2020,Platinum
1400,51,Male,Bangalore,17-02-2021,Silver
1401,61,Male,Chennai,10-09-2020,Silver
1402,24,Female,Bangalore,20-05-2020,Gold
1403,58,Male,Chennai,10-06-2021,Silver
1404,36,Female,Pune,09-02-2021,Gold
1405,60,Male,Chennai,02-08-2021,Silver
1406,35,Male,Bangalore,26-04-2019,Platinum
1407,53,Male,Hyderabad,25-06-2020,Gold
1408,53,Female,Chennai,10-08-2021,Platinum
1409,36,Male,Hyderabad,21-10-2021,Gold
1410,57,Female,Pune,04-10-2020,Silver
1411,26,Male,Mumbai,22-06-2019,Platinum
1412,21,Male,Mumbai,07-11-2021,Silver
1413,45,Female,Hyderabad,11-01-2020,Platinum
1414,55,Female,Pune,02-01-2021,Gold
1415,39,Male,Pune,13-10-2021,Gold
1416,54,Male,Bangalore,22-09-2019,Platinum
1417,47,Male,Mumbai,18-02-2021,Platinum
1418,59,Female,Mumbai,09-05-2021,Silver
1419,27,Female,Chennai,26-11-2020,Silver
1420,62,Female,Chennai,24-09-2020,Gold
1421,19,Male,Mumbai,08-09-2021,Gold
1422,48,Female,Hyderabad,18-03-2021,Gold
1423,56,Male,Pune,18-09-2021,Gold
1424,63,Male,Chennai,11-06-2020,Platinum
1425,22,Female,Pune,16-09-2020,Gold
1426,55,Female,Hyderabad,06-04-2020,Silver
1427,53,Male,Mumbai,04-12-2020,Silver
1428,39,Male,Pune,17-10-2020,Gold
1429,54,Female,Pune,22-01-2020,Silver
1430,29,Male,Pune,29-08-2019,Gold
1431,25,Female,Chennai,12-06-2020,Silver
1432,46,Male,Chennai,29-04-2019,Gold
1433,22,Male,Pune,04-11-2019,Gold
1434,38,Female,Bangalore,01-10-2021,Silver
1435,26,Male,Hyderabad,25-02-2020,Silver
1436,46,Female,Mumbai,11-04-2020,Platinum
1437,46,Male,Hyderabad,04-02-2020,Gold
1438,37,Female,Mumbai,28-12-2019,Gold
1439,23,Male,Pune,28-07-2020,Gold
1440,26,Female,Bangalore,19-12-2020,Platinum
1441,21,Male,Pune,14-09-2019,Gold
1442,25,Female,Bangalore,06-05-2021,Gold
1443,62,Female,Chennai,04-01-2020,Gold
1444,43,Female,Mumbai,22-06-2020,Silver
1445,60,Male,Mumbai,12-08-2021,Silver
1446,53,Female,Chennai,25-08-2019,Gold
1447,27,Female,Hyderabad,17-08-2021,Silver
1448,22,Male,Hyderabad,25-12-2019,Gold
1449,60,Female,Hyderabad,07-10-2021,Silver
1450,59,Female,Mumbai,01-07-2019,Platinum
1451,56,Female,Pune,01-07-2021,Gold
1452,50,Female,Pune,15-09-2019,Gold
1453,42,Female,Hyderabad,25-06-2021,Gold
1454,56,Male,Pune,09-08-2020,Platinum
1455,33,Female,Mumbai,29-05-2019,Platinum
1456,54,Female,Bangalore,24-11-2021,Platinum
1457,48,Female,Bangalore,17-05-2020,Gold
1458,62,Male,Hyderabad,16-12-2019,Platinum
1459,51,Female,Mumbai,21-07-2020,Silver
1460,51,Male,Hyderabad,05-09-2020,Platinum
1461,65,Male,Pune,07-10-2019,Platinum
1462,37,Male,Chennai,03-07-2020,Silver
1463,48,Female,Pune,19-06-2019,Gold
1464,54,Female,Mumbai,05-01-2021,Gold
1465,36,Male,Bangalore,21-01-2020,Platinum
1466,65,Female,Pune,10-04-2021,Silver
1467,58,Female,Pune,12-07-2021,Platinum
1468,21,Female,Pune,05-12-2021,Gold
1469,49,Male,Hyderabad,02-08-2020,Silver
1470,35,Female,Hyderabad,11-04-2020,Gold
1471,35,Female,Bangalore,04-12-2019,Silver
1472,56,Male,Pune,07-12-2019,Silver
1473,60,Female,Chennai,27-09-2019,Silver
1474,34,Male,Mumbai,30-06-2021,Platinum
1475,20,Female,Bangalore,17-04-2019,Silver
1476,56,Male,Mumbai,23-11-2019,Gold
1477,42,Male,Mumbai,20-12-2019,Platinum
1478,28,Male,Pune,12-12-2019,Gold
1479,21,Female,Bangalore,09-11-2021,Silver
1480,47,Female,Mumbai,27-02-2021,Gold
1481,65,Male,Mumbai,02-02-2020,Platinum
1482,42,Female,Chennai,06-08-2021,Platinum
1483,45,Male,Chennai,28-05-2019,Gold
1484,42,Female,Pune,02-02-2020,Silver
1485,24,Female,Mumbai,16-04-2020,Platinum
1486,35,Female,Chennai,03-04-2021,Silver
1487,34,Female,Mumbai,02-11-2019,Platinum
1488,65,Male,Pune,05-11-2019,Silver
1489,51,Female,Hyderabad,15-02-2021,Platinum
1490,18,Male,Bangalore,20-12-2021,Gold
1491,24,Male,Mumbai,07-01-2021,Silver
1492,64,Female,Chennai,18-06-2021,Silver
1493,19,Male,Bangalore,16-05-2019,Platinum
1494,60,Male,Pune,19-03-2020,Silver
1495,63,Male,Bangalore,09-08-2019,Platinum
1496,26,Female,Pune,02-10-2019,Silver
1497,25,Male,Chennai,06-03-2021,Gold
1498,60,Male,Mumbai,02-06-2019,Gold
1499,45,Female,Chennai,20-07-2021,Silver
1500,35,Male,Mumbai,30-11-2020,Gold
1501,21,Female,Chennai,03-07-2021,Gold
1502,22,Female,Hyderabad,17-04-2020,Gold
1503,29,Female,Bangalore,07-08-2021,Platinum
1504,45,Male,Pune,14-03-2020,Silver
1505,46,Female,Bangalore,27-11-2021,Silver
1506,22,Female,Mumbai,13-12-2021,Gold
1507,27,Male,Bangalore,21-02-2020,Gold
1508,35,Male,Chennai,20-06-2019,Gold
1509,54,Male,Pune,08-01-2020,Gold
1510,48,Female,Mumbai,21-08-2019,Platinum
1511,22,Male,Bangalore,04-12-2020,Platinum
1512,48,Male,Pune,02-07-2020,Gold
1513,39,Female,Mumbai,06-11-2021,Platinum
1514,59,Male,Chennai,03-07-2020,Gold
1515,23,Female,Chennai,09-03-2020,Silver
1516,29,Male,Mumbai,25-02-2020,Silver
1517,37,Female,Bangalore,27-03-2020,Platinum
1518,40,Female,Bangalore,10-07-2019,Platinum
1519,46,Male,Hyderabad,26-11-2021,Silver
1520,19,Male,Mumbai,29-11-2020,Silver
1521,52,Female,Mumbai,04-07-2020,Gold
1522,19,Male,Chennai,05-11-2021,Gold
1523,64,Male,Mumbai,02-09-2021,Silver
1524,59,Female,Pune,02-08-2021,Platinum
1525,55,Male,Bangalore,25-11-2021,Platinum
1526,27,Female,Bangalore,06-09-2020,Platinum
1527,20,Male,Hyderabad,18-12-2021,Silver
1528,58,Male,Chennai,14-09-2019,Silver
1529,47,Male,Pune,28-10-2021,Silver
1530,25,Female,Pune,06-10-2019,Platinum
1531,32,Male,Hyderabad,22-10-2020,Gold
1532,65,Female,Chennai,31-08-2021,Platinum
1533,54,Male,Chennai,29-08-2019,Silver
1534,20,Male,Chennai,29-10-2021,Silver
1535,35,Male,Mumbai,13-07-2021,Platinum
1536,41,Male,Mumbai,27-04-2021,Platinum
1537,20,Male,Bangalore,14-10-2019,Platinum
1538,57,Female,Hyderabad,16-12-2021,Gold
1539,23,Male,Bangalore,02-07-2021,Silver
1540,63,Female,Mumbai,22-01-2020,Gold
1541,62,Male,Hyderabad,08-08-2021,Platinum
1542,35,Female,Mumbai,02-05-2021,Silver
1543,57,Male,Pune,01-07-2021,Platinum
1544,49,Male,Chennai,10-01-2021,Gold
1545,18,Male,Hyderabad,03-09-2021,Platinum
1546,24,Female,Pune,31-07-2020,Silver
1547,47,Male,Chennai,08-11-2021,Silver
1548,25,Male,Mumbai,10-08-2020,Silver
1549,28,Male,Bangalore,12-03-2020,Gold
1550,36,Male,Mumbai,19-04-2021,Gold
1551,57,Female,Bangalore,17-09-2021,Platinum
1552,21,Male,Hyderabad,20-10-2019,Silver
1553,49,Male,Bangalore,30-06-2019,Silver
1554,64,Female,Pune,18-05-2020,Gold
1555,44,Male,Chennai,11-05-2021,Silver
1556,38,Male,Bangalore,04-05-2021,Platinum
1557,44,Male,Mumbai,04-07-2019,Silver
1558,22,Female,Pune,23-08-2020,Silver
1559,45,Male,Hyderabad,27-05-2019,Platinum
1560,47,Male,Mumbai,15-12-2020,Silver
1561,47,Male,Chennai,09-04-2019,Gold
1562,30,Female,Hyderabad,30-11-2021,Platinum
1563,54,Male,Chennai,15-08-2021,Silver
1564,47,Female,Mumbai,10-07-2021,Gold
1565,32,Female,Pune,25-07-2021,Platinum
1566,57,Male,Pune,14-04-2019,Platinum
1567,32,Male,Mumbai,08-08-2019,Platinum
1568,49,Male,Pune,04-09-2020,Gold
1569,35,Male,Mumbai,10-12-2019,Silver
1570,33,Female,Mumbai,18-05-2020,Silver
1571,55,Male,Pune,27-06-2019,Silver
1572,44,Male,Bangalore,07-09-2020,Platinum
1573,50,Male,Mumbai,07-07-2020,Gold
1574,48,Male,Mumbai,12-08-2020,Silver
1575,23,Male,Mumbai,05-05-2019,Silver
1576,26,Female,Chennai,02-05-2021,Platinum
1577,23,Male,Mumbai,16-02-2020,Gold
1578,28,Female,Pune,28-11-2019,Platinum
1579,19,Female,Mumbai,03-11-2019,Silver
1580,63,Female,Hyderabad,16-10-2019,Gold
1581,58,Female,Bangalore,04-08-2019,Platinum
1582,22,Female,Chennai,07-07-2020,Silver
1583,36,Female,Chennai,18-01-2020,Platinum
1584,52,Male,Bangalore,06-04-2020,Gold
1585,65,Male,Pune,09-05-2019,Platinum
1586,41,Male,Bangalore,05-12-2020,Gold
1587,47,Male,Chennai,22-12-2020,Silver
1588,59,Male,Pune,06-01-2020,Silver
1589,26,Female,Hyderabad,28-06-2020,Silver
1590,59,Female,Pune,24-07-2019,Platinum
1591,31,Male,Chennai,05-01-2021,Gold
1592,50,Female,Chennai,07-11-2021,Silver
1593,41,Female,Mumbai,22-08-2020,Platinum
1594,51,Male,Mumbai,06-01-2020,Platinum
1595,61,Female,Mumbai,06-04-2020,Gold
1596,61,Male,Hyderabad,03-07-2019,Gold
1597,23,Male,Mumbai,27-06-2019,Silver
1598,36,Male,Bangalore,17-07-2021,Gold
1599,25,Male,Mumbai,31-07-2021,Silver
1600,51,Male,Chennai,01-11-2020,Platinum
1601,52,Male,Mumbai,11-01-2021,Gold
1602,46,Male,Chennai,22-06-2021,Silver
1603,19,Male,Pune,12-03-2020,Gold
1604,44,Female,Chennai,22-08-2020,Platinum
1605,60,Female,Mumbai,24-02-2021,Platinum
1606,26,Female,Hyderabad,16-10-2019,Gold
1607,32,Female,Chennai,13-04-2019,Gold
1608,21,Male,Chennai,16-03-2021,Gold
1609,28,Male,Pune,15-03-2021,Silver
1610,29,Male,Hyderabad,03-05-2021,Silver
1611,20,Female,Pune,25-08-2021,Gold
1612,34,Female,Hyderabad,05-06-2021,Platinum
1613,63,Male,Chennai,14-01-2021,Silver
1614,41,Female,Pune,09-04-2019,Silver
1615,52,Female,Bangalore,04-06-2019,Silver
1616,43,Female,Hyderabad,07-05-2019,Gold
1617,38,Male,Bangalore,14-04-2019,Platinum
1618,52,Female,Chennai,03-09-2020,Gold
1619,54,Male,Pune,17-12-2019,Gold
1620,39,Male,Mumbai,25-06-2019,Silver
1621,26,Male,Chennai,07-12-2021,Gold
1622,57,Male,Mumbai,01-01-2021,Silver
1623,38,Male,Pune,16-03-2020,Silver
1624,55,Male,Chennai,15-06-2021,Silver
1625,23,Female,Bangalore,08-04-2019,Platinum
1626,43,Male,Mumbai,10-02-2021,Platinum
1627,56,Male,Chennai,20-11-2020,Silver
1628,63,Female,Chennai,02-12-2020,Gold
1629,18,Female,Chennai,07-01-2021,Gold
1630,46,Male,Hyderabad,18-12-2019,Gold
1631,65,Female,Mumbai,12-03-2021,Silver
1632,64,Female,Mumbai,12-08-2021,Platinum
1633,56,Male,Hyderabad,03-06-2021,Gold
1634,48,Female,Bangalore,22-05-2019,Platinum
1635,42,Male,Bangalore,08-11-2020,Platinum
1636,35,Female,Hyderabad,11-06-2020,Gold
1637,63,Male,Hyderabad,25-06-2021,Gold
1638,36,Female,Bangalore,12-09-2019,Gold
1639,55,Female,Mumbai,08-06-2020,Platinum
1640,47,Male,Bangalore,14-10-2019,Silver
1641,27,Female,Chennai,29-04-2019,Platinum
1642,58,Female,Bangalore,03-03-2020,Platinum
1643,36,Female,Hyderabad,16-08-2020,Platinum
1644,59,Male,Bangalore,01-09-2021,Gold
1645,49,Male,Pune,30-11-2019,Gold
1646,55,Female,Pune,12-10-2020,Gold
1647,58,Female,Bangalore,15-12-2020,Platinum
1648,64,Male,Chennai,19-07-2021,Platinum
1649,21,Male,Chennai,16-09-2020,Platinum
1650,26,Female,Hyderabad,08-11-2021,Gold
1651,41,Female,Chennai,13-11-2021,Gold
1652,36,Male,Pune,17-06-2021,Platinum
1653,29,Male,Pune,23-11-2019,Silver
1654,52,Female,Chennai,08-09-2019,Platinum
1655,37,Female,Chennai,25-09-2021,Platinum
1656,55,Female,Hyderabad,19-12-2021,Silver
1657,51,Female,Chennai,27-10-2019,Gold
1658,44,Female,Hyderabad,19-09-2021,Silver
1659,27,Male,Hyderabad,10-10-2019,Platinum
1660,57,Male,Mumbai,17-09-2020,Silver
1661,25,Male,Bangalore,28-08-2020,Gold
1662,37,Female,Hyderabad,18-09-2019,Gold
1663,56,Female,Hyderabad,06-01-2020,Gold
1664,19,Male,Hyderabad,23-08-2021,Platinum
1665,27,Male,Chennai,26-08-2021,Silver
1666,26,Male,Mumbai,25-01-2020,Silver
1667,22,Male,Mumbai,18-11-2019,Gold
1668,20,Male,Bangalore,29-11-2021,Platinum
1669,50,Male,Mumbai,02-09-2021,Gold
1670,20,Male,Chennai,18-02-2020,Silver
1671,24,Male,Pune,05-06-2021,Platinum
1672,30,Male,Chennai,03-12-2021,Silver
1673,27,Female,Pune,10-01-2021,Gold
1674,28,Male,Pune,28-05-2020,Silver
1675,24,Male,Pune,24-05-2021,Platinum
1676,30,Female,Hyderabad,23-06-2019,Platinum
1677,18,Male,Hyderabad,04-06-2019,Platinum
1678,63,Female,Chennai,18-01-2020,Platinum
1679,29,Female,Bangalore,30-06-2021,Gold
1680,42,Female,Hyderabad,24-07-2020,Silver
1681,44,Male,Chennai,28-08-2021,Gold
1682,25,Male,Mumbai,13-11-2019,Gold
1683,63,Female,Pune,24-12-2019,Silver
1684,23,Female,Mumbai,05-09-2021,Gold
1685,36,Female,Pune,10-12-2019,Gold
1686,61,Female,Hyderabad,13-06-2020,Gold
1687,36,Female,Hyderabad,08-08-2019,Silver
1688,48,Female,Hyderabad,19-12-2021,Platinum
1689,49,Male,Mumbai,10-10-2020,Platinum
1690,60,Male,Bangalore,08-08-2021,Gold
1691,43,Male,Hyderabad,27-10-2021,Gold
1692,30,Female,Hyderabad,02-05-2020,Gold
1693,25,Male,Mumbai,21-12-2019,Gold
1694,35,Female,Mumbai,02-01-2021,Gold
1695,60,Female,Mumbai,27-07-2020,Gold
1696,27,Female,Bangalore,29-08-2021,Gold
1697,49,Female,Hyderabad,29-03-2020,Silver
1698,19,Male,Bangalore,04-09-2019,Silver
1699,49,Male,Hyderabad,06-12-2020,Platinum
1700,61,Female,Hyderabad,25-02-2021,Platinum
1701,57,Male,Bangalore,25-02-2020,Platinum
1702,49,Female,Hyderabad,07-03-2021,Platinum
1703,49,Female,Pune,09-04-2021,Platinum
1704,39,Male,Bangalore,18-10-2020,Silver
1705,42,Female,Chennai,12-08-2019,Gold
1706,46,Female,Bangalore,29-11-2021,Silver
1707,53,Female,Hyderabad,16-08-2020,Gold
1708,26,Female,Mumbai,20-08-2020,Silver
1709,54,Female,Pune,31-01-2020,Platinum
1710,54,Female,Mumbai,05-06-2020,Silver
1711,50,Male,Mumbai,07-04-2021,Gold
1712,55,Female,Pune,09-02-2020,Gold
1713,36,Female,Bangalore,04-12-2021,Platinum
1714,20,Male,Chennai,09-01-2021,Platinum
1715,55,Male,Chennai,08-12-2020,Silver
1716,45,Female,Chennai,06-11-2020,Gold
1717,21,Male,Hyderabad,06-05-2021,Platinum
1718,37,Male,Bangalore,27-07-2019,Gold
1719,25,Female,Hyderabad,12-12-2021,Platinum
1720,38,Male,Mumbai,28-02-2020,Gold
