order_id,product_id,quantity,unit_price
6125,289,4,585.07
6126,124,4,197.94
6126,253,4,102.34
6126,27,3,656.41
6126,96,3,169.06
6126,63,3,28.83
6127,152,3,631.71
6127,253,3,102.34
6127,59,3,291.84
6127,166,1,38.78
6128,178,3,39.54
6128,123,3,704.59
6128,173,2,468.22
6128,7,2,392.66
6128,55,2,129.92
6129,102,2,426.17
6129,93,1,620.85
6130,132,1,584.95
6130,55,4,129.92
6130,121,4,127.77
6130,38,4,140.05
6130,279,3,579.53
6131,285,3,517.27
6131,243,3,544.1
6132,275,4,171.35
6132,35,1,416.31
6132,172,2,554.29
6132,219,1,560.73
6133,3,4,188.99
6133,177,1,224.25
6133,154,2,154.75
6133,115,1,473.54
6133,188,4,598.87
6134,128,2,63.64
6134,194,2,226.77
6134,24,1,428.3
6135,197,4,114.98
6136,123,1,704.59
6136,59,4,291.84
6136,88,1,561.7
6136,258,2,123.31
6137,185,2,482.5
6137,177,1,224.25
6137,268,4,212.21
6138,237,2,371.76
6138,206,4,454.11
6138,298,3,72.03
6138,23,2,605.58
6139,100,2,121.82
6139,164,3,29.17
6140,279,4,579.53
6140,201,4,178.47
6140,23,3,605.58
6140,94,2,309.53
6140,21,2,394.83
6141,113,4,545.26
6141,18,2,232.27
6142,248,4,387.6
6142,259,3,162.46
6142,78,4,78.14
6142,286,4,585.44
6142,253,1,102.34
6143,8,1,144.96
6143,187,3,306.23
6143,52,1,113.77
6143,37,1,71.47
6143,274,3,605.36
6144,249,3,31.48
6145,297,3,141.7
6145,76,1,98.24
6145,145,4,505
6146,244,4,697.76
6146,216,3,40.13
6146,20,1,268.09
6146,228,2,20.93
6147,190,4,121.83
6147,79,2,531.28
6147,264,3,418.21
6147,249,1,31.48
6147,73,1,582.31
6148,202,1,81.46
6148,149,4,212.64
6148,175,1,137.02
6148,149,2,212.64
6148,56,4,544.96
6149,226,4,453.53
6149,43,4,401.73
6149,169,2,300.77
6149,17,1,284.99
6149,196,1,345.74
6150,189,1,460.23
6150,247,1,479.27
6150,113,1,545.26
6151,171,3,407.15
6152,284,4,335.67
6152,147,2,588.14
6152,67,4,435.6
6153,60,3,125.96
6153,117,3,213.28
6153,10,1,230.49
6154,272,1,34.13
6154,58,2,89.79
6154,236,4,143.42
6155,15,3,481.89
6155,71,3,410.34
6155,36,3,223.25
6156,97,1,318.77
6156,31,3,121.27
6156,16,4,382.3
6157,165,3,349.8
6157,45,4,209.16
6157,174,4,302.42
6157,57,3,479.19
6158,15,1,481.89
6158,173,2,468.22
6158,95,3,158.13
6158,286,4,585.44
6159,38,1,140.05
6159,214,2,424.2
6160,44,2,68.54
6160,228,1,20.93
6160,267,2,681.5
6161,54,1,100.08
6162,113,4,545.26
6162,120,2,237.52
6162,153,1,657.55
6162,230,2,53.69
6163,280,3,37.22
6163,198,4,287.78
6163,194,2,226.77
6163,226,1,453.53
6164,94,4,309.53
6164,177,2,224.25
6165,128,4,63.64
6166,95,1,158.13
6166,263,4,34.43
6166,238,3,273.76
6166,18,1,232.27
6166,123,2,704.59
6167,113,2,545.26
6167,255,4,647.2
6167,105,3,387.85
6168,110,4,486.34
6168,28,3,469.9
6169,132,2,584.95
6169,210,4,557.22
6169,38,1,140.05
6169,100,3,121.82
6169,261,3,551.92
6170,233,3,200.72
6170,280,1,37.22
6171,186,2,478.46
6172,6,4,98.23
6173,284,1,335.67
6173,287,4,579.48
6173,153,3,657.55
6173,209,2,174.3
6173,141,4,524.33
6174,19,2,440.51
6175,27,2,656.41
6175,79,2,531.28
6175,231,3,219.35
6175,79,1,531.28
6176,183,1,256.55
6177,47,2,219.09
6177,42,2,413.89
6177,280,2,37.22
6178,222,2,511.34
6178,89,4,309.43
6178,129,2,402.23
6179,87,3,660.42
6179,52,3,113.77
6179,135,4,696.07
6180,21,4,394.83
6180,219,2,560.73
6180,265,1,612.57
6180,297,3,141.7
6181,288,3,378.62
6182,254,4,104.82
6182,277,4,216.74
6182,255,1,647.2
6183,99,4,379.05
6183,195,3,113.15
6183,99,4,379.05
6183,242,4,84.12
6183,111,1,314.21
6184,111,1,314.21
6184,286,2,585.44
6184,55,2,129.92
6184,39,2,434.02
6185,146,4,78.07
6185,71,2,410.34
6185,85,2,162.09
6185,168,3,215.05
6186,70,4,291.96
6186,211,1,353.04
6186,247,4,479.27
6186,292,4,42.88
6186,101,2,327.05
6187,222,4,511.34
6187,132,3,584.95
6187,232,1,595.29
6188,186,4,478.46
6188,157,2,644.35
6188,10,1,230.49
6188,282,1,555.45
6188,168,3,215.05
6189,182,4,315.29
6189,84,4,515.98
6190,47,3,219.09
6190,188,4,598.87
6190,71,2,410.34
6191,167,2,532.87
6192,283,1,692.75
6192,255,4,647.2
6192,234,2,407.72
6192,63,3,28.83
6193,21,3,394.83
6193,10,2,230.49
6193,24,4,428.3
6193,173,1,468.22
6194,14,3,348.02
6195,286,3,585.44
6195,221,1,350.93
6196,190,3,121.83
6196,268,1,212.21
6196,28,1,469.9
6196,56,4,544.96
6197,245,4,539.24
6198,183,2,256.55
6198,136,4,394.83
6198,186,1,478.46
6198,247,1,479.27
6199,280,4,37.22
6199,55,2,129.92
6199,70,2,291.96
6199,264,4,418.21
6199,182,3,315.29
6200,203,4,179.87
6200,156,1,548.55
6200,266,2,112.44
6201,277,2,216.74
6201,290,1,232.42
6201,242,2,84.12
6202,238,4,273.76
6202,28,3,469.9
6202,50,3,558.26
6202,243,3,544.1
6202,68,3,84.44
6203,275,2,171.35
6203,291,2,531.33
6203,248,2,387.6
6203,27,4,656.41
6204,145,3,505
6204,215,4,578.24
6205,245,3,539.24
6206,30,3,242.57
6206,189,2,460.23
6206,39,4,434.02
6206,202,3,81.46
6207,224,1,435.59
6207,55,4,129.92
6207,237,1,371.76
6207,209,2,174.3
6208,258,1,123.31
6208,109,2,81.4
6208,23,2,605.58
6208,253,2,102.34
6208,183,4,256.55
6209,152,2,631.71
6209,61,3,585.44
6209,89,2,309.43
6210,186,1,478.46
6210,154,3,154.75
6210,31,3,121.27
6210,136,1,394.83
6210,72,3,651.51
6211,174,4,302.42
6212,158,2,408.61
6213,207,2,694.49
6213,164,3,29.17
6213,66,1,603.1
6214,236,4,143.42
6215,241,3,553.2
6215,99,2,379.05
6215,111,3,314.21
6215,215,3,578.24
6215,232,2,595.29
6216,274,3,605.36
6216,176,2,391.35
6216,200,2,406.72
6216,116,3,99.96
6216,256,2,430.95
6217,6,4,98.23
6217,124,2,197.94
6217,97,1,318.77
6217,193,4,633.86
6218,179,1,37.89
6218,106,3,242.91
6218,154,4,154.75
6219,115,2,473.54
6219,207,4,694.49
6219,32,1,430.44
6220,225,4,520.3
6220,293,4,51.05
6220,46,3,397.16
6220,223,4,257.83
6220,101,2,327.05
6221,184,1,603.65
6221,279,2,579.53
6221,135,3,696.07
6222,145,3,505
6222,134,4,596.81
6222,290,2,232.42
6223,268,1,212.21
6223,74,1,55.99
6223,52,3,113.77
6223,287,3,579.48
6224,190,4,121.83
6224,278,4,207.05
6224,178,1,39.54
6224,177,2,224.25
6224,164,4,29.17
6225,281,1,540.81
6225,13,4,467.15
6226,46,1,397.16
6227,156,3,548.55
6227,232,3,595.29
6227,196,2,345.74
6227,91,4,337.8
6227,199,3,583.52
6228,45,4,209.16
6228,117,3,213.28
6229,213,1,253.87
6230,87,4,660.42
6231,172,4,554.29
6232,56,3,544.96
6232,69,2,322.77
6233,284,1,335.67
6234,124,1,197.94
6234,27,1,656.41
6234,50,1,558.26
6234,67,3,435.6
6234,28,1,469.9
6235,256,4,430.95
6235,294,3,318.69
6235,84,4,515.98
6235,282,1,555.45
6236,135,2,696.07
6236,122,2,158.87
6236,299,1,394.29
6237,37,1,71.47
6237,248,1,387.6
6237,9,1,113.08
6237,192,1,464.94
6237,295,4,269.63
6238,243,2,544.1
6238,45,4,209.16
6238,111,1,314.21
6239,9,2,113.08
6239,144,3,218.18
6240,175,2,137.02
6240,296,2,481.65
6241,79,3,531.28
6241,273,3,479.89
6241,120,2,237.52
6242,69,2,322.77
6242,141,3,524.33
6242,56,3,544.96
6242,205,2,84
6243,113,1,545.26
6243,168,1,215.05
6243,224,4,435.59
6244,140,2,131.71
6244,191,4,181.77
6245,218,3,319.36
6245,224,1,435.59
6245,59,4,291.84
6245,151,3,265.25
6245,71,2,410.34
6246,173,3,468.22
6247,169,4,300.77
6247,264,4,418.21
6247,43,2,401.73
6247,122,3,158.87
6248,44,1,68.54
6248,221,2,350.93
6248,85,2,162.09
6248,199,2,583.52
6248,192,2,464.94
6249,108,1,280.3
6250,128,2,63.64
6250,119,1,485.44
6251,294,1,318.69
6251,253,1,102.34
6251,165,1,349.8
6252,21,1,394.83
6252,19,3,440.51
6252,264,4,418.21
6252,86,3,356.65
6253,6,2,98.23
6253,40,1,345.07
6254,220,1,271.49
6254,5,4,474.27
6254,197,3,114.98
6255,134,2,596.81
6255,276,2,260.27
6256,192,2,464.94
6257,247,3,479.27
6258,138,2,386.54
6258,64,1,233.25
6258,115,1,473.54
6259,136,2,394.83
6259,83,3,413.62
6259,67,2,435.6
6259,19,3,440.51
6259,103,2,433.91
6260,163,1,696.66
6261,158,3,408.61
6261,238,2,273.76
6262,283,2,692.75
6262,174,1,302.42
6262,64,4,233.25
6263,85,3,162.09
6263,105,4,387.85
6263,252,2,430.02
6263,147,3,588.14
6264,193,4,633.86
6264,17,4,284.99
6264,23,3,605.58
6264,262,3,632.42
6264,3,1,188.99
6265,202,3,81.46
6265,163,4,696.66
6266,102,1,426.17
6266,196,4,345.74
6266,189,3,460.23
6267,103,2,433.91
6268,249,1,31.48
6268,50,4,558.26
6268,84,2,515.98
6268,105,1,387.85
6269,124,3,197.94
6269,6,3,98.23
6269,134,3,596.81
6270,90,3,128.94
6271,51,1,225.36
6271,109,2,81.4
6271,180,2,375.54
6271,23,1,605.58
6272,244,4,697.76
6272,258,4,123.31
6272,253,4,102.34
6273,132,2,584.95
6274,19,1,440.51
6274,140,1,131.71
6274,263,1,34.43
6274,124,4,197.94
6274,209,2,174.3
6275,21,1,394.83
6275,48,4,334.13
6276,229,4,399.27
6276,114,1,221.57
6276,30,1,242.57
6277,272,3,34.13
6278,168,3,215.05
6278,181,1,312.55
6278,297,3,141.7
6279,171,1,407.15
6279,277,1,216.74
6279,63,4,28.83
6279,28,3,469.9
6280,167,4,532.87
6280,280,3,37.22
6280,252,1,430.02
6281,143,3,263.94
6282,201,3,178.47
6282,223,3,257.83
6283,16,2,382.3
6283,232,1,595.29
6284,171,1,407.15
6284,85,1,162.09
6284,192,3,464.94
6284,20,3,268.09
6284,261,2,551.92
6285,157,1,644.35
6285,115,2,473.54
6285,38,3,140.05
6286,116,3,99.96
6286,226,3,453.53
6287,254,3,104.82
6287,137,3,515.22
6287,110,1,486.34
6287,126,4,350.3
6288,140,2,131.71
6288,104,4,253.15
6288,152,1,631.71
6288,161,1,38.96
6288,244,1,697.76
6289,284,2,335.67
6289,222,1,511.34
6290,280,4,37.22
6290,125,3,391.47
6291,80,3,220.21
6291,78,2,78.14
6291,151,2,265.25
6291,114,2,221.57
6292,69,4,322.77
6292,14,4,348.02
6292,179,1,37.89
6292,229,2,399.27
6292,39,1,434.02
6293,98,4,299.13
6294,57,3,479.19
6294,228,3,20.93
6294,269,3,458.25
6294,299,4,394.29
6294,183,3,256.55
6295,116,4,99.96
6296,170,4,13.36
6296,91,4,337.8
6297,144,3,218.18
6298,76,1,98.24
6298,1,1,393.67
6299,199,1,583.52
6299,252,2,430.02
6299,98,1,299.13
6299,94,3,309.53
6299,215,4,578.24
6300,19,2,440.51
6300,138,2,386.54
6300,150,2,318
6301,101,1,327.05
6301,94,3,309.53
6302,292,2,42.88
6302,185,2,482.5
6302,80,3,220.21
6303,166,4,38.78
6303,200,2,406.72
6303,154,2,154.75
6303,279,4,579.53
6303,55,4,129.92
6304,21,2,394.83
6304,219,2,560.73
6304,138,3,386.54
6304,279,3,579.53
6305,230,2,53.69
6305,27,2,656.41
6305,284,3,335.67
6305,220,1,271.49
6306,41,3,473.85
6306,7,4,392.66
6306,224,3,435.59
6307,297,4,141.7
6307,173,3,468.22
6308,59,3,291.84
6308,62,3,372.92
6309,294,4,318.69
6309,179,2,37.89
6309,268,3,212.21
6309,238,2,273.76
6310,33,1,446.14
6310,104,1,253.15
6310,246,4,62.45
6310,63,3,28.83
6311,241,1,553.2
6311,285,4,517.27
6311,84,3,515.98
6311,22,1,95.21
6311,7,4,392.66
6312,18,3,232.27
6312,218,1,319.36
6312,85,1,162.09
6313,168,1,215.05
6313,29,3,90.14
6313,122,1,158.87
6313,179,2,37.89
6314,13,2,467.15
6314,14,4,348.02
6314,6,2,98.23
6315,120,3,237.52
6315,266,2,112.44
6316,26,4,339.09
6316,97,4,318.77
6316,175,3,137.02
6316,251,4,522.86
6317,137,2,515.22
6317,299,1,394.29
6317,44,4,68.54
6317,128,3,63.64
6317,266,4,112.44
6318,104,1,253.15
6318,7,3,392.66
6318,264,3,418.21
6319,187,3,306.23
6319,2,1,560.7
6319,232,4,595.29
6319,151,3,265.25
6319,11,2,483.52
6320,115,1,473.54
6320,163,1,696.66
6320,98,3,299.13
6321,14,2,348.02
6322,32,4,430.44
6322,208,4,611.49
6322,142,2,18.76
6322,16,4,382.3
6322,231,2,219.35
6323,200,2,406.72
6323,49,3,283.01
6324,271,3,219.08
6324,287,1,579.48
6324,43,4,401.73
6325,92,2,464.89
6325,38,1,140.05
6325,148,2,126.82
6326,56,1,544.96
6326,79,1,531.28
6326,80,2,220.21
6326,146,2,78.07
6327,117,1,213.28
6327,119,4,485.44
6327,89,1,309.43
6327,288,2,378.62
6327,82,3,396.44
6328,107,1,722.64
6328,111,2,314.21
6328,133,1,265.9
6328,50,1,558.26
6328,27,2,656.41
6329,134,3,596.81
6329,109,3,81.4
6330,273,2,479.89
6331,232,1,595.29
6331,104,3,253.15
6332,154,2,154.75
6333,19,3,440.51
6333,186,3,478.46
6333,286,4,585.44
6334,13,4,467.15
6334,85,2,162.09
6334,47,2,219.09
6335,264,3,418.21
6335,141,2,524.33
6335,191,4,181.77
6335,173,2,468.22
6335,34,3,495.44
6336,120,2,237.52
6336,107,2,722.64
6337,22,4,95.21
6337,5,4,474.27
6338,19,1,440.51
6338,279,1,579.53
6338,244,3,697.76
6338,157,1,644.35
6338,47,4,219.09
6339,208,4,611.49
6339,81,1,31.8
6339,237,2,371.76
6339,178,3,39.54
6340,126,4,350.3
6341,62,2,372.92
6341,239,1,498.77
6341,272,1,34.13
6342,163,2,696.66
6342,156,2,548.55
6342,219,3,560.73
6342,69,2,322.77
6343,179,2,37.89
6343,289,3,585.07
6344,53,3,644.02
6344,146,3,78.07
6344,233,3,200.72
6345,84,1,515.98
6346,211,2,353.04
6347,62,2,372.92
6347,264,3,418.21
6347,68,2,84.44
6348,244,2,697.76
6348,6,1,98.23
6348,157,1,644.35
6348,49,1,283.01
6348,24,3,428.3
6349,281,3,540.81
6349,259,4,162.46
6349,133,1,265.9
6349,256,4,430.95
6350,51,1,225.36
6350,214,2,424.2
6351,50,2,558.26
6351,107,2,722.64
6352,273,2,479.89
6352,191,4,181.77
6352,158,3,408.61
6353,255,3,647.2
6354,146,4,78.07
6355,41,2,473.85
6355,128,4,63.64
6355,26,3,339.09
6356,174,4,302.42
6357,168,1,215.05
6357,115,4,473.54
6357,132,2,584.95
6358,72,4,651.51
6358,226,2,453.53
6358,159,2,402.24
6359,88,4,561.7
6359,294,1,318.69
6359,26,2,339.09
6360,12,4,244.69
6360,204,1,564.05
6360,140,4,131.71
6360,123,4,704.59
6360,146,2,78.07
6361,256,4,430.95
6361,49,3,283.01
6361,226,4,453.53
6361,24,4,428.3
6361,250,1,147.87
6362,74,3,55.99
6363,260,2,247.17
6363,187,2,306.23
6363,110,3,486.34
6363,113,4,545.26
6363,174,3,302.42
6364,120,4,237.52
6364,170,3,13.36
6365,223,3,257.83
6365,231,3,219.35
6365,296,3,481.65
6366,25,2,298.68
6366,105,4,387.85
6366,239,1,498.77
6367,233,4,200.72
6367,229,2,399.27
6367,264,4,418.21
6367,78,3,78.14
6367,211,2,353.04
6368,258,3,123.31
6368,19,3,440.51
6368,162,2,243.23
6368,250,2,147.87
6368,258,3,123.31
6369,1,2,393.67
6369,204,1,564.05
6369,243,2,544.1
6370,125,1,391.47
6371,102,2,426.17
6371,278,2,207.05
6371,27,3,656.41
6371,25,3,298.68
6372,79,2,531.28
6373,167,4,532.87
6373,164,4,29.17
6374,138,2,386.54
6374,115,4,473.54
6374,232,2,595.29
6374,16,3,382.3
6375,116,3,99.96
6376,238,1,273.76
6376,124,3,197.94
6376,15,2,481.89
6376,268,3,212.21
6376,138,2,386.54
6377,127,2,600
6377,1,4,393.67
6377,222,4,511.34
6377,93,1,620.85
6377,218,2,319.36
6378,274,3,605.36
6378,108,3,280.3
6378,235,3,155.01
6378,287,3,579.48
6378,4,1,671.97
6379,213,3,253.87
6379,75,3,627.76
6380,117,1,213.28
6380,11,3,483.52
6380,43,1,401.73
6381,126,2,350.3
6381,86,4,356.65
6381,171,3,407.15
6381,290,2,232.42
6382,183,2,256.55
6383,182,2,315.29
6383,107,3,722.64
6383,120,1,237.52
6383,292,3,42.88
6384,150,3,318
6384,203,2,179.87
6384,138,2,386.54
6384,61,3,585.44
6385,141,4,524.33
6386,77,1,262.41
6387,142,1,18.76
6387,16,3,382.3
6388,156,3,548.55
6389,233,3,200.72
6389,220,1,271.49
6389,213,4,253.87
6390,184,2,603.65
6390,2,4,560.7
6390,79,2,531.28
6390,293,3,51.05
6391,133,4,265.9
6392,97,2,318.77
6393,161,4,38.96
6393,66,1,603.1
6393,79,2,531.28
6393,176,2,391.35
6393,260,4,247.17
6394,111,1,314.21
6394,190,3,121.83
6394,64,4,233.25
6394,52,3,113.77
6395,4,4,671.97
6395,204,3,564.05
6395,62,3,372.92
6395,73,1,582.31
6395,109,3,81.4
6396,223,4,257.83
6397,63,2,28.83
6398,4,1,671.97
6398,195,2,113.15
6398,45,2,209.16
6398,30,2,242.57
6399,207,3,694.49
6399,135,1,696.07
6399,178,3,39.54
6399,51,4,225.36
6399,247,3,479.27
6400,87,1,660.42
6401,157,4,644.35
6401,100,3,121.82
6402,160,1,19.01
6402,226,1,453.53
6402,130,3,236.15
6402,264,3,418.21
6403,202,3,81.46
6403,185,4,482.5
6403,46,4,397.16
6404,22,3,95.21
6404,147,1,588.14
6405,110,4,486.34
6405,233,2,200.72
6406,250,1,147.87
6407,196,2,345.74
6407,53,2,644.02
6408,272,2,34.13
6408,209,4,174.3
6408,62,2,372.92
6408,296,1,481.65
6409,22,1,95.21
6409,76,2,98.24
6409,247,2,479.27
6410,273,4,479.89
6410,27,4,656.41
6410,166,4,38.78
6410,27,2,656.41
6410,134,3,596.81
6411,265,1,612.57
6411,283,3,692.75
6411,152,1,631.71
6412,221,3,350.93
6413,131,1,199.41
6413,12,4,244.69
6413,115,4,473.54
6414,229,3,399.27
6414,200,3,406.72
6414,143,3,263.94
6415,203,1,179.87
6415,84,2,515.98
6415,149,1,212.64
6416,220,1,271.49
6416,56,1,544.96
6417,253,1,102.34
6417,236,2,143.42
6417,150,1,318
6417,152,3,631.71
6417,145,1,505
6418,144,4,218.18
6418,22,4,95.21
6418,156,4,548.55
6419,13,4,467.15
6419,125,3,391.47
6419,24,1,428.3
6419,170,2,13.36
6419,142,3,18.76
6420,116,1,99.96
6420,2,1,560.7
6420,237,1,371.76
6420,231,1,219.35
6420,65,1,274.14
6421,125,2,391.47
6421,245,1,539.24
6422,251,2,522.86
6422,179,4,37.89
6422,255,1,647.2
6422,151,3,265.25
6423,27,3,656.41
6423,14,2,348.02
6423,279,4,579.53
6423,164,2,29.17
6424,199,4,583.52
6424,183,2,256.55
6424,277,2,216.74
6425,148,1,126.82
6425,168,4,215.05
6425,299,2,394.29
6425,235,4,155.01
6426,262,1,632.42
6426,21,2,394.83
6426,131,4,199.41
6426,34,3,495.44
6426,39,2,434.02
6427,185,1,482.5
6427,59,1,291.84
6427,186,3,478.46
6427,299,4,394.29
6427,250,2,147.87
6428,237,4,371.76
6428,111,2,314.21
6428,55,4,129.92
6428,86,2,356.65
6429,132,3,584.95
6429,98,1,299.13
6429,227,4,258.57
6430,158,4,408.61
6431,51,3,225.36
6431,28,4,469.9
6431,169,3,300.77
6432,89,4,309.43
6432,48,4,334.13
6432,149,3,212.64
6433,170,4,13.36
6433,265,3,612.57
6434,46,2,397.16
6434,3,2,188.99
6434,295,1,269.63
6435,14,3,348.02
6435,213,2,253.87
6436,134,4,596.81
6437,200,4,406.72
6437,220,2,271.49
6437,225,4,520.3
6438,150,2,318
6438,32,2,430.44
6438,78,2,78.14
6438,177,3,224.25
6438,65,2,274.14
6439,283,3,692.75
6439,246,3,62.45
6439,15,1,481.89
6439,286,1,585.44
6439,248,4,387.6
6440,120,3,237.52
6441,86,2,356.65
6441,205,1,84
6441,63,4,28.83
6441,236,4,143.42
6441,134,4,596.81
6442,53,4,644.02
6443,180,4,375.54
6443,125,2,391.47
6443,260,4,247.17
6444,138,2,386.54
6444,60,2,125.96
6445,108,4,280.3
6445,239,3,498.77
6445,93,2,620.85
6445,99,3,379.05
6445,194,3,226.77
6446,169,3,300.77
6446,49,1,283.01
6446,216,4,40.13
6446,183,3,256.55
6447,27,3,656.41
6447,58,1,89.79
6447,36,1,223.25
6447,206,1,454.11
6447,94,1,309.53
6448,140,2,131.71
6449,253,1,102.34
6449,148,1,126.82
6449,261,1,551.92
6450,153,2,657.55
6450,122,1,158.87
6451,119,4,485.44
6451,295,2,269.63
6452,94,3,309.53
6453,100,1,121.82
6453,172,2,554.29
6453,244,3,697.76
6453,10,4,230.49
6453,217,1,35.61
6454,223,3,257.83
6454,292,2,42.88
6454,187,2,306.23
6454,128,3,63.64
6455,249,1,31.48
6455,61,1,585.44
6456,108,2,280.3
6456,96,3,169.06
6456,20,1,268.09
6456,89,2,309.43
6457,116,1,99.96
6458,271,2,219.08
6458,11,3,483.52
6458,127,2,600
6458,235,4,155.01
6458,172,2,554.29
6459,114,1,221.57
6459,187,2,306.23
6460,6,4,98.23
6460,132,2,584.95
6460,39,4,434.02
6461,242,3,84.12
6461,88,3,561.7
6461,255,3,647.2
6462,204,4,564.05
6462,286,1,585.44
6462,5,4,474.27
6462,118,1,601.67
6462,9,4,113.08
6463,172,2,554.29
6463,278,2,207.05
6464,70,3,291.96
6464,120,2,237.52
6464,41,3,473.85
6465,294,3,318.69
6465,60,1,125.96
6465,254,3,104.82
6466,270,4,590.29
6466,294,4,318.69
6466,11,4,483.52
6466,31,2,121.27
6466,188,3,598.87
6467,238,4,273.76
6468,220,4,271.49
6468,298,3,72.03
6468,55,4,129.92
6468,96,1,169.06
6468,128,1,63.64
6469,160,2,19.01
6470,14,3,348.02
6470,14,2,348.02
6470,171,1,407.15
6471,10,1,230.49
6472,8,1,144.96
6472,208,3,611.49
6472,180,4,375.54
6472,154,2,154.75
6472,141,3,524.33
6473,75,3,627.76
6474,205,4,84
6475,267,3,681.5
6475,131,3,199.41
6476,35,2,416.31
6476,83,2,413.62
6476,231,1,219.35
6477,153,3,657.55
6477,187,2,306.23
6478,160,4,19.01
6478,124,4,197.94
6478,188,2,598.87
6479,1,2,393.67
6479,164,3,29.17
6480,295,1,269.63
6480,106,2,242.91
6481,53,1,644.02
6482,141,2,524.33
6482,237,3,371.76
6482,261,2,551.92
6482,207,2,694.49
6483,258,1,123.31
6483,259,4,162.46
6483,102,3,426.17
6483,38,2,140.05
6483,135,4,696.07
6484,67,1,435.6
6485,79,1,531.28
6485,136,1,394.83
6485,225,1,520.3
6485,12,1,244.69
6485,47,3,219.09
6486,129,2,402.23
6486,6,3,98.23
6486,285,4,517.27
6486,100,2,121.82
6487,237,1,371.76
6487,16,4,382.3
6487,98,3,299.13
6487,290,3,232.42
6487,99,1,379.05
6488,180,1,375.54
6489,100,4,121.82
6490,116,3,99.96
6490,17,2,284.99
6490,220,1,271.49
6490,269,3,458.25
6491,223,1,257.83
6491,26,1,339.09
6491,36,3,223.25
6492,250,2,147.87
6492,208,1,611.49
6492,169,4,300.77
6492,280,3,37.22
6493,269,3,458.25
6493,207,2,694.49
6493,279,2,579.53
6493,150,4,318
6494,171,1,407.15
6494,83,3,413.62
6494,79,3,531.28
6495,118,1,601.67
6495,117,1,213.28
6495,123,3,704.59
6496,10,1,230.49
6496,193,4,633.86
6496,95,2,158.13
6496,167,2,532.87
6496,148,3,126.82
6497,96,4,169.06
6497,248,2,387.6
6498,245,1,539.24
6498,285,3,517.27
6498,187,2,306.23
6498,72,1,651.51
6498,169,4,300.77
6499,156,2,548.55
6499,244,2,697.76
6499,2,3,560.7
6500,39,2,434.02
6500,92,1,464.89
6500,183,3,256.55
6500,235,2,155.01
6500,222,4,511.34
6501,19,3,440.51
6501,47,2,219.09
6501,232,4,595.29
6501,71,2,410.34
6502,112,2,550.02
6502,37,1,71.47
6502,285,3,517.27
6502,180,4,375.54
6502,166,4,38.78
6503,88,4,561.7
6503,260,3,247.17
6503,43,3,401.73
6503,177,1,224.25
6503,201,3,178.47
6504,78,2,78.14
6504,60,3,125.96
6504,14,3,348.02
6504,63,3,28.83
6505,23,2,605.58
6505,220,2,271.49
6505,29,1,90.14
6505,174,2,302.42
6506,34,1,495.44
6506,147,4,588.14
6506,176,1,391.35
6507,214,3,424.2
6507,234,2,407.72
6507,40,1,345.07
6508,170,4,13.36
6508,25,2,298.68
6509,253,4,102.34
6510,16,3,382.3
6511,185,1,482.5
6511,135,2,696.07
6511,194,4,226.77
6511,73,4,582.31
6511,213,4,253.87
6512,95,3,158.13
6512,225,4,520.3
6512,291,2,531.33
6512,129,4,402.23
6513,72,1,651.51
6513,88,1,561.7
6513,148,1,126.82
6513,243,3,544.1
6514,164,2,29.17
6515,23,4,605.58
6515,103,4,433.91
6515,202,2,81.46
6515,37,3,71.47
6515,259,4,162.46
6516,45,2,209.16
6517,262,4,632.42
6518,255,4,647.2
6518,10,4,230.49
6518,138,1,386.54
6518,142,2,18.76
6519,141,4,524.33
6519,273,2,479.89
6519,31,3,121.27
6520,261,1,551.92
6520,8,4,144.96
6520,180,3,375.54
6520,115,3,473.54
6520,241,3,553.2
6521,50,2,558.26
6522,88,3,561.7
6522,236,2,143.42
6523,206,2,454.11
6523,159,3,402.24
6523,44,3,68.54
6524,274,3,605.36
6524,3,1,188.99
6525,105,4,387.85
6525,264,4,418.21
6525,195,4,113.15
6526,179,1,37.89
6526,45,1,209.16
6526,232,2,595.29
6526,132,2,584.95
6527,122,4,158.87
6528,141,4,524.33
6528,246,2,62.45
6528,285,3,517.27
6528,96,2,169.06
6528,55,4,129.92
6529,45,1,209.16
6529,210,3,557.22
6529,172,4,554.29
6529,28,1,469.9
6530,195,1,113.15
6530,185,1,482.5
6530,36,3,223.25
6530,234,2,407.72
6531,198,1,287.78
6531,86,4,356.65
6531,263,3,34.43
6531,115,1,473.54
6532,120,4,237.52
6532,220,4,271.49
6533,199,3,583.52
6533,142,3,18.76
6534,277,3,216.74
6534,42,2,413.89
6534,153,4,657.55
6534,36,2,223.25
6534,176,3,391.35
6535,267,2,681.5
6536,99,3,379.05
6537,54,3,100.08
6537,270,4,590.29
6537,12,4,244.69
6537,35,3,416.31
6537,9,3,113.08
6538,21,1,394.83
6538,83,1,413.62
6538,259,1,162.46
6538,133,1,265.9
6538,214,3,424.2
6539,278,2,207.05
6540,57,3,479.19
6540,43,4,401.73
6540,157,4,644.35
6540,55,3,129.92
6541,236,2,143.42
6541,112,4,550.02
6541,201,1,178.47
6542,229,3,399.27
6542,32,3,430.44
6543,137,4,515.22
6543,283,1,692.75
6544,42,2,413.89
6544,129,1,402.23
6544,2,1,560.7
6544,72,1,651.51
6545,269,1,458.25
